created_at,full_text,clean_tweet,Sentiment
2024-10-21 00:25:09+00:00,Ali Khomsah Guru Besar IPB mendukung program Makan Bergizi Gratis karena pendekatan berbasis pangan ini dinilai lebih efektif untuk menurunkan angka stunting dan meningkatkan gizi anak #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua https://t.co/2oZnTFV1rs,ali khomsah guru ipb dukung program makan gizi gratis dekat bas pangan nilai efektif turun angka stunting tingkat gizi anak indonesiaemas programpresiden presidenprabowo makansianggratis kesehatangratisuntuksemua,Positif
2024-10-21 00:23:22+00:00,Program Makan Siang Gratis Wujudkan Generasi Sehat di Masa Depan #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua https://t.co/QWmwDxEzSy,program makan siang gratis wujud generasi sehat indonesiaemas programpresiden presidenprabowo makansianggratis kesehatangratisuntuksemua,Positif
2024-10-20 20:50:30+00:00,Program MBG memberikan akses pangan berkelanjutan bagi masyarakat rentan dan diharapkan tidak hanya berlaku dalam lima tahun tetapi terus dilanjutkan oleh pemerintahan selanjutnya. #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua https://t.co/Bp2ZN5dCrP,program mbg akses pangan lanjut masyarakat rentan harap laku lanjut perintah indonesiaemas programpresiden presidenprabowo makansianggratis kesehatangratisuntuksemua,Negatif
2024-10-20 18:34:04+00:00,Ali Khomsah Guru Besar IPB mendukung program Makan Bergizi Gratis dari Prabowo-Gibran karena pendekatan berbasis pangan ini dinilai lebih efektif #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua https://t.co/4hF7SPXSjt,ali khomsah guru ipb dukung program makan gizi gratis prabowo gibran dekat bas pangan nilai efektif indonesiaemas programpresiden presidenprabowo makansianggratis kesehatangratisuntuksemua,Positif
2024-10-20 15:44:17+00:00,Prabowo-Gibran hadir dengan solusi untuk masa depan yang lebih sehat: program makan bergizi gratis. Anak sehat masa depan cerah! #PrabowoGibran #NutrisiUntukBangsa #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua https://t.co/89P7ZOznDr,prabowo gibran hadir solusi sehat program makan gizi gratis anak sehat cerah prabowogibran nutrisiuntukbangsa indonesiaemas programpresiden presidenprabowo makansianggratis kesehatangratisuntuksemua,Negatif
2024-10-20 15:43:56+00:00,Program makan siang gratis dari Prabowo-Gibran adalah investasi jangka panjang untuk generasi sehat dan bebas stunting! Mari dukung program ini untuk masa depan kita semua! #PrabowoGibran #GenerasiSehat #IndonesiaEmas #PresidenPrabowo #MakanSiangGratis https://t.co/xAZZhVYoy5,program makan siang gratis prabowo gibran investasi jangka generasi sehat bebas stunting mari dukung program prabowogibran generasisehat indonesiaemas presidenprabowo makansianggratis,Positif
2024-10-20 13:49:12+00:00,Ali Khomsah Guru Besar IPB mendukung program Makan Bergizi Gratis dari Prabowo-Gibran karena pendekatan berbasis pangan ini dinilai lebih efektif untuk menurunkan angka stunting dan meningkatkan gizi anak. #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis https://t.co/j4YrLKdxeq,ali khomsah guru ipb dukung program makan gizi gratis prabowo gibran dekat bas pangan nilai efektif turun angka stunting tingkat gizi anak indonesiaemas programpresiden presidenprabowo makansianggratis,Positif
2024-10-20 10:53:18+00:00,Diharapkan program ini berlanjut tidak hanya dalam lima tahun tetapi juga oleh pemerintahan selanjutnya. #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua https://t.co/tskGfx7z0Y,harap program lanjut perintah indonesiaemas programpresiden presidenprabowo makansianggratis kesehatangratisuntuksemua,Negatif
2024-10-20 10:53:01+00:00,Program ini bertujuan memberikan akses pangan berkelanjutan bagi masyarakat rentan. #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua https://t.co/e2hJKfGkf2,program tuju akses pangan lanjut masyarakat rentan indonesiaemas programpresiden presidenprabowo makansianggratis kesehatangratisuntuksemua,Negatif
2024-10-20 10:52:26+00:00,Pendekatan berbasis pangan dianggap lebih efektif untuk menurunkan angka stunting dan meningkatkan gizi anak. #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua https://t.co/XuhvdgYBcB,dekat bas pangan anggap efektif turun angka stunting tingkat gizi anak indonesiaemas programpresiden presidenprabowo makansianggratis kesehatangratisuntuksemua,Negatif
2024-10-20 10:21:24+00:00,Ini Meningkatkan Konsentrasi dan Prestasi Belajar #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua https://t.co/URLhprIPRa,tingkat konsentrasi prestasi ajar indonesiaemas programpresiden presidenprabowo makansianggratis kesehatangratisuntuksemua,Negatif
2024-10-20 10:21:23+00:00,Program makan siang gratis bikin Nutrisi Terjamin untuk Anak Bangsa #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua https://t.co/j63uQNAOqs,program makan siang gratis bikin nutrisi jamin anak bangsa indonesiaemas programpresiden presidenprabowo makansianggratis kesehatangratisuntuksemua,Negatif
2024-10-20 10:06:16+00:00,MBG mempersiapkan generasi sehat masa depan #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua https://t.co/6gSR4tAN0b,mbg generasi sehat indonesiaemas programpresiden presidenprabowo makansianggratis kesehatangratisuntuksemua,Negatif
2024-10-20 10:06:11+00:00,Efektivitas program untuk menurunkan stunting #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua https://t.co/RoFZAUOeFv,efektivitas program turun stunting indonesiaemas programpresiden presidenprabowo makansianggratis kesehatangratisuntuksemua,Negatif
2024-10-20 10:06:06+00:00,MBG investasi jangka panjang untuk gizi anak #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua https://t.co/s3oHukeM9d,mbg investasi jangka gizi anak indonesiaemas programpresiden presidenprabowo makansianggratis kesehatangratisuntuksemua,Netral
2024-10-20 10:06:02+00:00,MBG mewujudkan akses pangan berkelanjutan #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua https://t.co/r055UaRZm3,mbg wujud akses pangan lanjut indonesiaemas programpresiden presidenprabowo makansianggratis kesehatangratisuntuksemua,Negatif
2024-10-20 09:10:31+00:00,KKP siap mendukung program Makan Bergizi Gratis (MBG) karena program ini akan memberikan efek positif baik dari sisi peningkatan asupan protein masyarakat maupun pemberdayaan ekonomi. #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua,kkp dukung program makan gizi gratis mbg program efek positif sisi tingkat asupan protein masyarakat daya ekonomi indonesiaemas programpresiden presidenprabowo makansianggratis kesehatangratisuntuksemua,Positif
2024-10-20 09:10:24+00:00,Sudaryono Wakil Menteri Pertanian : Pemerintah telah bekerja sama dengan 46 perusahaan untuk mendatangkan 1 3 juta ekor sapi guna mendukung program Makan Bergizi Gratis pada 2025. #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua,sudaryono wakil menteri tani perintah 46 usaha 1 3 juta ekor sapi dukung program makan gizi gratis 2025 indonesiaemas programpresiden presidenprabowo makansianggratis kesehatangratisuntuksemua,Negatif
2024-10-20 09:10:16+00:00,Pemerintah menyiapkan lahan seluas 1 juta hektar untuk memelihara sapi tersebut. Program ini bertujuan untuk memenuhi kebutuhan susu dan daging di dalam negeri. #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua,perintah lahan luas 1 juta hektar pelihara sapi program tuju penuh butuh susu daging negeri indonesiaemas programpresiden presidenprabowo makansianggratis kesehatangratisuntuksemua,Negatif
2024-10-20 09:10:01+00:00,Program Makan Siang Gratis untuk Generasi Indonesia Emas #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua,program makan siang gratis generasi indonesia emas indonesiaemas programpresiden presidenprabowo makansianggratis kesehatangratisuntuksemua,Netral
2024-10-20 09:09:54+00:00,Program Makan Siang Gratis sebagai Kolaborasi Sehat untuk Masa Depan Anak Bangsa #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua,program makan siang gratis kolaborasi sehat anak bangsa indonesiaemas programpresiden presidenprabowo makansianggratis kesehatangratisuntuksemua,Negatif
2024-10-20 09:07:45+00:00,@news_ardi Makan siang gratis untuk generasi sehat! Program Prabowo-Gibran akan ciptakan masa depan yang lebih baik. ️ #MakanSiangGratis ,makan siang gratis generasi sehat program prabowo gibran cipta makansianggratis,Negatif
2024-10-20 08:27:40+00:00,Ali Khomsah Guru Besar IPB mendukung program Makan Bergizi Gratis dari Prabowo-Gibran karena pendekatan berbasis pangan ini dinilai lebih efektif untuk menurunkan angka stunting #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua,ali khomsah guru ipb dukung program makan gizi gratis prabowo gibran dekat bas pangan nilai efektif turun angka stunting indonesiaemas programpresiden presidenprabowo makansianggratis kesehatangratisuntuksemua,Positif
2024-10-20 08:22:39+00:00,Guru Besar IPB mendukung program Makan Bergizi Gratis dari Prabowo-Gibran karena pendekatan berbasis pangan ini dinilai lebih efektif untuk menurunkan angka stunting #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua https://t.co/7FIA6ul2yj,guru ipb dukung program makan gizi gratis prabowo gibran dekat bas pangan nilai efektif turun angka stunting indonesiaemas programpresiden presidenprabowo makansianggratis kesehatangratisuntuksemua,Positif
2024-10-20 08:14:19+00:00,Dukungan program Makan Bergizi Gratis dari Prabowo-Gibran karena pendekatan berbasis pangan ini dinilai lebih efektif untuk menurunkan angka stunting dan meningkatkan gizi anak #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua https://t.co/4cCDK57Ghr,dukung program makan gizi gratis prabowo gibran dekat bas pangan nilai efektif turun angka stunting tingkat gizi anak indonesiaemas programpresiden presidenprabowo makansianggratis kesehatangratisuntuksemua,Positif
2024-10-20 08:03:03+00:00,Program ini memberikan akses pangan berkelanjutan bagi masyarakat rentan dan diharapkan tidak hanya berlaku dalam lima tahun tetapi terus dilanjutkan oleh pemerintahan selanjutnya. #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua https://t.co/lf0EbuLSp3,program akses pangan lanjut masyarakat rentan harap laku lanjut perintah indonesiaemas programpresiden presidenprabowo makansianggratis kesehatangratisuntuksemua,Negatif
2024-10-20 08:02:38+00:00,program Makan Bergizi Gratis dari Prabowo-Gibran karena pendekatan berbasis pangan ini dinilai lebih efektif untuk menurunkan angka stunting dan meningkatkan gizi anak. #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua https://t.co/D1sLKmEBnv,program makan gizi gratis prabowo gibran dekat bas pangan nilai efektif turun angka stunting tingkat gizi anak indonesiaemas programpresiden presidenprabowo makansianggratis kesehatangratisuntuksemua,Positif
2024-10-20 07:51:58+00:00,Ali Khomsah Guru Besar IPB mendukung program Makan Bergizi Gratis dari Prabowo-Gibran karena pendekatan berbasis pangan ini dinilai lebih efektif untuk menurunkan angka stunting dan meningkatkan gizi anak. #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua https://t.co/ySnQzvJfTy,ali khomsah guru ipb dukung program makan gizi gratis prabowo gibran dekat bas pangan nilai efektif turun angka stunting tingkat gizi anak presidenprabowo makansianggratis kesehatangratisuntuksemua,Positif
2024-10-20 07:50:12+00:00,Tingkatkan Kualitas GIZI Generasi Muda #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua https://t.co/b6OSZzso6o,tingkat kualitas gizi generasi muda indonesiaemas programpresiden presidenprabowo makansianggratis kesehatangratisuntuksemua,Netral
2024-10-20 07:48:37+00:00,Bersama #PresidenPrabowo kita wujudkan #IndonesiaEmas! Dengan #MakanSiangGratis bagi anak-anak dan #KesehatanGratisUntukSemua mari bangun Indonesia yang lebih sehat dan sejahtera! #ProgramPresiden https://t.co/zeRfgI3y53,presidenprabowo wujud indonesiaemas makansianggratis anak anak kesehatangratisuntuksemua mari bangun indonesia sehat sejahtera programpresiden,Negatif
2024-10-20 07:23:08+00:00,dukung program Makan Bergizi Gratis dari Prabowo-Gibran karena pendekatan berbasis pangan ini dinilai lebih efektif #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua https://t.co/chBBOjM6Ku,dukung program makan gizi gratis prabowo gibran dekat bas pangan nilai efektif indonesiaemas programpresiden presidenprabowo makansianggratis kesehatangratisuntuksemua,Positif
2024-10-20 07:06:19+00:00,Program ini memberikan akses pangan berkelanjutan bagi masyarakat rentan dan diharapkan tidak hanya berlaku dalam lima tahun tetapi terus dilanjutkan oleh pemerintahan selanjutnya #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis https://t.co/amBqh0aEfO,program akses pangan lanjut masyarakat rentan harap laku lanjut perintah indonesiaemas programpresiden presidenprabowo makansianggratis,Negatif
2024-10-20 06:53:04+00:00,Program Makan Bergizi Gratis dari Prabowo-Gibran efektif untuk menurunkan angka stunting dan meningkatkan gizi anak. #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua https://t.co/XobYedGxVS,program makan gizi gratis prabowo gibran efektif turun angka stunting tingkat gizi anak indonesiaemas programpresiden presidenprabowo makansianggratis kesehatangratisuntuksemua,Positif
2024-10-20 06:52:56+00:00,Pentingnya investasi jangka panjang dalam gizi dan sumber daya manusia untuk memperbaiki kesehatan generasi mendatang. #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua https://t.co/d2cFTKfYOs,investasi jangka gizi sumber daya manusia baik sehat generasi indonesiaemas programpresiden presidenprabowo makansianggratis kesehatangratisuntuksemua,Positif
2024-10-20 06:18:52+00:00,Program Makan Siang Bergizi Gratis #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua https://t.co/7qTuKvB5Ty,program makan siang gizi gratis indonesiaemas programpresiden presidenprabowo makansianggratis kesehatangratisuntuksemua,Positif
2024-10-20 06:15:03+00:00,Program keren turunkan Stunting #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua https://t.co/TaUnvUusFv,program keren turun stunting indonesiaemas programpresiden presidenprabowo makansianggratis kesehatangratisuntuksemua,Negatif
2024-10-20 06:15:02+00:00,Generasi dengan Gizi yang baik buat hari ini dan kedepannya! #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua https://t.co/iW8HWoltz9,generasi gizi depan indonesiaemas programpresiden presidenprabowo makansianggratis kesehatangratisuntuksemua,Negatif
2024-10-20 06:13:32+00:00,Ali menekankan pentingnya investasi jangka panjang dalam gizi dan sumber daya manusia untuk memperbaiki kesehatan generasi mendatang.,ali tekan investasi jangka gizi sumber daya manusia baik sehat generasi,Negatif
2024-10-20 05:49:36+00:00,MBG mempersiapkan generasi sehat masa depan #MakanSiangGratis https://t.co/udb2D7zAB1,mbg generasi sehat makansianggratis,Negatif
2024-10-20 05:49:15+00:00,Efektivitas program untuk menurunkan stunting #MakanSiangGratis https://t.co/4fVcaP0wIO,efektivitas program turun stunting makansianggratis,Negatif
2024-10-20 05:38:14+00:00,Program makan siang gratis memberikan akses pangan berkelanjutan bagi masyarakat rentan #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua #かぼちゃ大作戦シルエットクイズ #DOMELIVE_Atlantis https://t.co/QtotSvlBdt,program makan siang gratis akses pangan lanjut masyarakat rentan indonesiaemas programpresiden presidenprabowo makansianggratis kesehatangratisuntuksemua domelive atlantis,Negatif
2024-10-20 05:38:04+00:00,Ali Khomsah Guru Besar IPB mendukung program Makan Bergizi Gratis dari Prabowo-Gibran #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #MakanSiangGratis #KesehatanGratisUntukSemua #かぼちゃ大作戦シルエットクイズ #DOMELIVE_Atlantis https://t.co/hoWcXMgN1x,ali khomsah guru ipb dukung program makan gizi gratis prabowo gibran indonesiaemas programpresiden presidenprabowo makansianggratis kesehatangratisuntuksemua domelive atlantis,Positif
2024-11-04 06:33:15+00:00,Polres Lubuk Linggau mengadakan kegiatan Jum at Berkah yang kali ini menyasar siswa-siswi SDN 48 Kota Lubuk Linggau. #makansianggratis #makansiangbergizi https://t.co/drlZNlOrFO,polres lubuk linggau ada giat jum at berkah kali sasar siswa siswi sdn 48 kota lubuk linggau makansianggratis makansiangbergizi,Negatif
2024-11-03 15:54:28+00:00,03 November 2024 H+14 pelantikan Masih belum #makansianggratis,03 november 2024 h 14 lantik makansianggratis,Positif
2024-11-03 08:47:27+00:00,Wapres Akan Kunjungan ke Kalimantan Tengah guna meninjau penyaluran makan siang gratis #MakanSiangGratis #ProgramMakanSiangGratis https://t.co/9CXahsuveX,wapres kunjung kalimantan tinjau salur makan siang gratis makansianggratis programmakansianggratis,Netral
2024-11-02 04:32:05+00:00,Mulia-PAS Uji Coba Program Makanan Bergizi Gratis di SMK Widharba Buleleng untuk Cegah Stunting 𝘽𝙖𝙘𝙖 𝙎𝙚𝙡𝙚𝙣𝙜𝙠𝙖𝙥𝙣𝙮𝙖 𝙢𝙚𝙡𝙖𝙡𝙪𝙞 𝙇𝙞𝙣𝙠 : https://t.co/QOyInM22vP #ujicoba #buleleng #smkkesehatan #makansianggratis #muliapas #koranbaliexpress #jawapos https://t.co/rWlobY0VR8,mulia pas uji coba program makan gizi gratis smk widharba buleleng cegah stunting ujicoba buleleng smkkesehatan makansianggratis muliapas koranbaliexpress jawapos,Positif
2024-11-02 03:41:36+00:00,02 November 2024 H+13 Pelantikan Masih belum #makansianggratis,02 november 2024 h 13 lantik makansianggratis,Positif
2024-11-01 16:34:51+00:00,@Muslim_AntiPKI9 Pasti ujung2 nya dapat #makansianggratis dong ya.. Jgn lupa beli nasi padang ya.. hrg cm Rp 10 rb klu mau nambah lauk yg jd 20 rb aja.. kuat ngak tuh sponsor nya.. ,ujung2 nya makansianggratis iya jgn lupa beli nasi padang iya hrg cm rupiah 10 rb klu nambah lauk yg 20 rb kuat ngak tuh sponsor nya,Negatif
2024-11-02 11:26:11+00:00,@BuruhYogyakarta @mendokutsay lucu lu min. ini yg dibandingin 1rumah1sarjana sama MAKAN SIANG GRATIS. perbaikan sd-sma bisa dilakukan sembari semua program tadi dilakukan. dan fakta kalau 1rumah1sarjana bakal membawa perubahan ga mesti soal ekonomi. knp pemikiran lu hitam putih gini sih? kocak,lucu min yg dibandingin 1rumah1sarjana makan siang gratis baik sd sma sembari program fakta 1rumah1sarjana bawa ubah ga mesti ekonomi knp pikir hitam putih kocak,Negatif
2024-10-29 03:35:49+00:00,1. SobaTani program makan bergizi gratis menjadi salah satu program strategis pemerintah di bawah kepemimpinan Presiden Prabowo Subianto @prabowo Program makan bergizi menjadi salah satu langkah untuk kebangkitan bangsa Indonesia menjadi negara maju dan sejahtera. https://t.co/zyqQ90LAad,1 sobatani program makan gizi gratis salah program strategis perintah pimpin presiden prabowo subianto program makan gizi salah langkah bangkit bangsa indonesia negara maju sejahtera,Negatif
2024-11-01 05:19:32+00:00,Para mahluk gaib gimana pilot program makan siang gratis dr GAIB? Mau di lanjutkan?,mahluk gaib pilot program makan siang gratis gaib lanjut,Negatif
2024-10-30 14:13:06+00:00,Salah satu alasan program makan siang gratis akan dikaji ulang oleh Pemerintah: https://t.co/rS5up4rJ3a,salah alas program makan siang gratis kaji ulang perintah,Positif
2024-10-28 08:10:13+00:00,Berikut ini program-program tidak mendidik yang dijanjikan pada momen Pilpres/Pilkada yang (celakanya) disuka pemilih: - BLT/Bansos - Raskin - Sarapan gratis - Makan siang gratis - Subsidi BBM - Tiap Desa dapat uang tunai - Tiap RW dapat uang tunai - Tiap RT dapat uang tunai -,program program didik janji momen pilpres pilkada celaka suka pilih blt bansos raskin sarap gratis makan siang gratis subsidi bbm desa uang tunai rw uang tunai uang tunai,Positif
2024-11-02 04:35:01+00:00,@bacottetangga__ Emang sengaja dimatikan biar import susu terus.. Dan tau kan siapa pemilih perush yg import susu tersebut? Apalagi kebutuhan susu utk program makan siang gratis sangat besar.. Jadi selamat dirampok penguasa sendiri ,emang sengaja mati biar import susu tau pilih perush yg import susu butuh susu program makan siang gratis selamat rampok kuasa,Negatif
2024-11-03 18:02:40+00:00,lance lu sungkem minta maaf sama mekanik lu kasih bonus pesenin tiket buat liburan kasih program makan siang gratis sekolahin anaknya berangkatin umroh,lance sungkem maaf mekanik kasih bonus senin tiket libur kasih program makan siang gratis sekolahin anak berangkatin umroh,Negatif
2024-10-29 08:18:52+00:00,@ainunnajib Dr makanan ada ditanggung pemerintah dr sarapan sampe makan malam? Program yg gratis cuma makan siang itu jg rawan dikorupsi. Dr yg 15 rebu bisa2 nyampe ke anak cuma air mineral.,makan tanggung perintah sarap sampe makan malam program yg gratis makan siang rawan korupsi yg 15 rebu bisa2 nyampe anak air mineral,Negatif
2024-10-31 09:03:59+00:00,Hasil program Makan Siang Gratis tapi dari Boga Group. https://t.co/UEl3K1D8pM,hasil program makan siang gratis boga group,Positif
2024-11-02 07:10:50+00:00,egk butuh makan siang gratis tp butuh program satu rumah satu sungjin https://t.co/3Cu23CXUaP,egk butuh makan siang gratis butuh program rumah sungjin,Negatif
2024-10-30 04:07:46+00:00,Makan Siang Gratis dari Pak Prabowo Sarapan Pagi Gratis dari Mas Pram &amp; Bang Doel. Ibu2 gak repot2 lagi pagi senam olah raga sholawatan pengajian anak2nya sudah diurusin oleh Pemerintah. Pokoknya Kagak ribet dah!! #JakartaMenyala #PrakarUntukJakarta https://t.co/bl2ObUnk3E,makan siang gratis prabowo sarap pagi gratis mas pram amp bang doel ibu2 repot2 pagi senam olah raga sholawatan aji anak2nya diurusin perintah pokok kagak ribet dah jakartamenyala prakaruntukjakarta,Negatif
2024-11-01 07:42:41+00:00,Untuk mendukung kelancaran program unggulan Pemerintahan Prabowo - Gibran Forum Pemerintah Kabupaten Sumedang Jabar gencar menggelar simulasi makan siang bergizi gratis bagi anak-anak sekolah. Menurut Kapolres Sumedang AKBP Joko Dwi Harsono mengatakan program pengenalan makan https://t.co/cYHth3qyX4,dukung lancar program unggul perintah prabowo gibran forum perintah kabupaten sumedang jabar gencar gelar simulasi makan siang gizi gratis anak anak sekolah kapolres sumedang akbp joko dwi harsono program kenal makan,Positif
2024-10-31 03:19:23+00:00,@Box2BoxBola @tirta_cipeng Miris banget ya bacanya. Pemerintah sibuk dgn program makan siang gratis tapi anak2 kita ga pernah diperhatikan gizinya ketika di rumah. Pentingnya mensejahterakan orang tua pekerja juga jam kerja yg sesuai biar para ortu bisa menyediakan makanan bergizi di rumah. ,miris banget iya baca perintah sibuk program makan siang gratis anak2 ga perhati gizi rumah sejahtera orang tua kerja jam kerja yg sesuai biar ortu sedia makan gizi rumah,Positif
2024-11-02 00:23:21+00:00,Bukti Loyalitas Masyarakat Dukung Program Makan Bergizi Gratis Program makan bergizi gratis itu diusung untuk menangani masalah tengkes atau stunting demi tercapainya kualitas SDM dan kualitas hidup yang baik. Prilly Latuconsina #Bisadipegang Cipondoh #SekaliLagi Menteri https://t.co/Fug3JMFNAj,bukti loyalitas masyarakat dukung program makan gizi gratis program makan gizi gratis usung tangan tengkes stunting capa kualitas sdm kualitas hidup prilly latuconsina bisadipegang cipondoh sekalilagi menteri,Positif
2024-10-24 00:53:36+00:00,Izin Pak @prabowo 2 hal ini yang jadi target Gibran and the genk Projo. Program makan siang gratis dan Proyek Strategi Nasional. Saran pliss jangan dikasih ke mereka bahaya! Duitnya gede pegang langsung aja sendiri! https://t.co/MCeLANOyjU,izin 2 target gibran and the genk projo program makan siang gratis proyek strategi nasional saran pliss kasih bahaya duit gede pegang langsung,Negatif
2024-10-24 03:12:19+00:00,Awas yaa ada HOAX klo program makan siang gratis di sekolah2 motong gaji guru dan dana Bos Nih bu Sri Mulyani menjelaskan klo anggaran program mkan siang gratis itu On TOP alias udah ada anggaran nya ga ambil dr sana sini Keren kn pengaturan keuangan bu menteri @KemenkeuRI https://t.co/80lyWS8Qcs,awas yaa hoax program makan siang gratis sekolah2 motong gaji guru dana bos nih bu sri mulyani anggar program mkan siang gratis on top alias udah anggar nya ga ambil keren kn atur uang bu menteri,Positif
2024-10-24 08:14:35+00:00,Pemerintahan Prabowo Subianto dan Gibran Rakabuming Raka menggaungkan program makan siang dan susu gratis yang disebut membutuhkan dana hingga Rp460 triliun. Simulasi makan siang gratis sudah mulai digelar di sejumlah sekolah di Sukabumi Jakarta Semarang hingga Atambua. https://t.co/j0XZtnMNhJ,perintah prabowo subianto gibran rakabuming raka gaung program makan siang susu gratis butuh dana rp460 triliun simulasi makan siang gratis gelar sekolah sukabumi jakarta semarang atambua,Positif
2024-10-23 12:14:58+00:00,Wakil Presiden Gibran Rakabuming Raka mengatakan bahwa ia masih menunggu arahan dari Presiden Prabowo Subianto soal pembagian tugas termasuk dalam menangani program makan siang bergizi gratis. #TempoQuotes https://t.co/8sHxzJOQzx,wakil presiden gibran rakabuming raka tunggu arah presiden prabowo subianto bagi tugas tangan program makan siang gizi gratis tempoquotes,Negatif
2024-10-23 15:26:53+00:00,Entah kenapa program Makan siang gratis atau apalah namanya adalah program paling LUCU sepanjang sejarah peradaban berdirinya sebuah negara Urgensinya apa? Kalo mau meningkatkan mutu pendidikan anak2 tdk butuh makan gratis Anak2 butuh SEKOLAH GRATIS dengan segala fasilitasnya https://t.co/rd2Er5Fz93,program makan siang gratis apa nama program lucu sejarah adab diri negara urgensi tingkat mutu didik anak2 butuh makan gratis anak2 butuh sekolah gratis fasilitas,Negatif
2024-10-26 07:13:28+00:00, Daripada program makan siang gratis kenapa pemerintah ga bikin program konser musik gratis ya di seluruh provinsi di Indonesia? Tahun 2025 artis indonesia tahun 2026 artis barat 2027 artis korea 2028 artis latin 2029 artis afrika.,program makan siang gratis perintah ga bikin program konser musik gratis iya provinsi indonesia 2025 artis indonesia 2026 artis barat 2027 artis korea 2028 artis latin 2029 artis afrika,Positif
2024-11-02 08:00:01+00:00,Polri berkomitmen untuk mendukung program Presiden Prabowo Subianto dalam rangka ketahanan pangan dan pemberian makan siang bergizi gratis. Mulai tahun ini Polri akan merekrut anggota dari lulusan sekolah pertanian hingga peternakan. Polri mendukung program pemerintah dalam https://t.co/nsYRSh7jq2,polri komitmen dukung program presiden prabowo subianto rangka tahan pangan beri makan siang gizi gratis polri rekrut anggota lulus sekolah tani terna polri dukung program perintah,Positif
2024-10-28 02:17:05+00:00,Sulit membayangkan ending dari program makan siang gratis ini nantinya. Jutaan siswa akn mendapat program ini bagaimana ruwetnya kedepan pihak yg mengambil bagian. Sementara di sisi berbeda seorang ibu yg paham soal gizi anaknya yg tahu bagaimana pola makan terbaik anaknya https://t.co/7iWCFAdvFp,sulit bayang ending program makan siang gratis juta siswa akn program ruwet depan yg ambil sisi beda yg paham gizi anak yg pola makan baik anak,Negatif
