created_at,full_text,clean_tweet,Sentiment
2024-03-09 13:05:25+00:00,TOLAK MAKAN SIANG GRATIS DARI DANA BOS #FSGI #MakanSiangGratis #DANAB... | makan gratis | TikTok https://t.co/nw5lN6d4bt,tolak makan siang gratis dana bos fsgi makansianggratis danab makan gratis tiktok,Positif
2024-03-09 07:03:06+00:00,Hari Perempuan Sedunia 2024: Polemik Makan Siang Gratis dan Kekerasan Perempuan: Hari Perempuan Internasional tanggal 8 Maret setiap tahunnya diperingati di seluruh dunia https://t.co/oSKkFu9Wax #News #HariPerempuanSedunia #makansianggratis #kekerasanperempuan,perempuan dunia 2024 polemik makan siang gratis keras perempuan perempuan internasional tanggal 8 maret tahun ingat dunia news hariperempuansedunia makansianggratis kekerasanperempuan,Negatif
2024-03-09 00:26:40+00:00,Guru-guru se-Indonesia Tolak Program Makan Siang Gratis Ini Alasannya https://t.co/lXaKX2VIdT #danaBOS #makansianggratis #prabowo,guru guru indonesia tolak program makan siang gratis alas danabos makansianggratis prabowo,Positif
2024-03-08 22:34:30+00:00,Menko Airlangga jelaskan... #kliping #pemilu2024 #makansianggratis https://t.co/JOZmoFg3yw,menko airlangga kliping pemilu2024 makansianggratis,Netral
2024-03-08 21:18:16+00:00,Wapres Sebut Dana BOS untuk Makan Siang Gratis Belum Jadi Keputusan Program makan siang gratis yang dijalankan oleh... #NewsUpdate #WapresRI #MaarufAmin #DanaBOS #MakanSiangGratis https://t.co/9MvtPxnsCu,wapres dana bos makan siang gratis putus program makan siang gratis jalan newsupdate wapresri maarufamin danabos makansianggratis,Positif
2024-03-08 17:27:59+00:00,@undipmenfess sad food bgt gasih segini 15rb read: makansianggratis,sad food gasih gin 15rb read makansianggratis,Negatif
2024-03-08 11:20:00+00:00,Partai NasDem menyoroti wacana pemotongan dana bantuan operasional sekolah (BOS) untuk membiayai program makan siang gratis dari Prabowo Subianto-Gibran Rakabuming Raka. NasDem tak setuju dengan wacana itu. #NasDem #DanaBOS #MakanSiangGratis https://t.co/NZl92jirla,partai nasdem sorot wacana potong dana bantu operasional sekolah bos biaya program makan siang gratis prabowo subianto gibran rakabuming raka nasdem tuju wacana nasdem danabos makansianggratis,Negatif
2024-03-08 09:31:27+00:00,Dari sejak kampanye program #makansianggratis Prabowo-Gibran memang menyita perhatian karena cakupannya luas dgn anggaran jumbo Rp460 triliunan per thn. Apa kata food system specialist Yusmanetti terkait program ini? https://t.co/Ce4QKAH0xn #UangBicara #PodcastIndonesia https://t.co/ypQf8k8R3i,kampanye program makansianggratis prabowo gibran sita perhati cakup luas anggar jumbo rp460 triliun thn food system specialist yusmanetti kait program uangbicara podcastindonesia,Positif
2024-03-08 08:35:39+00:00,Pemimpin yang memiliki ketulusan hati akan merasa sangat sakit hati jika rakyatnya tidak mendapat kesejahteraan.. #prabowo #gibran #prabowogibran #makansianggratis #indonesiamaju #bersamaindonesiamaju #dekade08 #mendingprabowo #terusmajubersamaprabowo https://t.co/6eR3JwqhMF,pimpin milik tulus hati sakit hati rakyat sejahtera prabowo gibran prabowogibran makansianggratis indonesiamaju bersamaindonesiamaju dekade08 mendingprabowo terusmajubersamaprabowo,Negatif
2024-03-08 08:30:18+00:00,Selengkapnya di Majalah GATRA Edisi Empat Sehat Lima Defisit yang anda bisa dapatkan di https://t.co/ofpx32Iu0z https://t.co/ju9mv1tZvx Shopee dan Tokopedia (Gatra Official Shop). #makansianggratis #majalahgatra #bacagatrabarubicara,lengkap majalah gatra edisi sehat defisit dapat shopee tokopedia gatra official shop makansianggratis majalahgatra bacagatrabarubicara,Negatif
2024-03-08 07:57:28+00:00,PEMERASAN SECARA BRUTAL TERHADAP RAKYAT BANGSA PRIBUMI INDONESIA DEMI REALISASI PROYEK PENCURANGAN DAN PENGKIBULAN PILPRES24 OLEH WOWOGIBRANJOKIWI 02 BERUPA 'MAKAN SIANG GRATIS' BAGI ANAK BANGSA PRIBUMI INDONESIA#UANGRAJTATDIKURASUNNTIKMEMBAYARI'MAKANSIANGGRATIS'02DANKRONINYA.,peras brutal rakyat bangsa pribumi indonesia realisasi proyek curang kibul pilpres24 wowogibranjokiwi 02 makan siang gratis anak bangsa pribumi indonesia uangrajtatdikurasunntikmembayari makansianggratis 02dankroninya,Negatif
2024-03-08 07:18:14+00:00,Menurut @CISDI_ID program #MakanSiangGratis bisa meningkatkan kesetaraan gizi. Namun dibutuhkan perhitungan tepat ttg kecukupan gizinya. Cisdi juga menyoroti simulasi program makan gratis yg menyasar anak-anak sekolah. Apa yang disorot? #RuangPublikKBR https://t.co/x1AZGdSjVl,program makansianggratis tingkat tara gizi butuh hitung ttg cukup gizi cisdi sorot simulasi program makan gratis yg sasar anak anak sekolah sorot ruangpublikkbr,Negatif
2024-03-08 06:00:34+00:00,Anggota Komisi X DPR RI Andreas Hugo Pareira mengusulkan pembentukan kementerian khusus untuk mengurusi program makan siang gratis apabila program itu benar-benar diterapkan oleh pemerintahan periode 2024 2029. https://t.co/1wDZMRBU5M ___ #vivacoid #makansianggratis #dprri https://t.co/dOVZPt8GiI,anggota komisi x dpr ri andreas hugo pareira usul bentuk menteri khusus urus program makan siang gratis program terap perintah periode 2024 2029 vivacoid makansianggratis dprri,Positif
2024-03-08 05:54:14+00:00,Efek domino dari program makan siang gratis Pak Prabowo #prabowo #makansianggratis https://t.co/ru4doPx5KW,efek domino program makan siang gratis prabowo prabowo makansianggratis,Positif
2024-03-08 04:42:56+00:00,Khofifah Dukung Implementasi Program Makan Siang Gratis untuk Pemerataan Gizi Anak @prabowo @gibran_tweet #MakanSiangGratis #Khofifah #TKN #Prabowo #Gibran #News https://t.co/vI34lz0IN4,khofifah dukung implementasi program makan siang gratis perata gizi anak makansianggratis khofifah tkn prabowo gibran news,Positif
2024-03-08 02:59:36+00:00,Perspektif 96 Topik : MAKAN SIANG GRATIS ANTARA JANJI DAN IMPLEMENTASI Nasum : 01. Prof. Wibisono Harjopranoto - Guru Besar Universitas Surabaya (UBAYA) 02. Wiyono Pontjo Harjo - Dosen Pascasarjana Universitas Surabaya (UBAYA) #makansianggratis #prabowo #program #capres https://t.co/QolViZ4Ogj,perspektif 96 topik makan siang gratis janji implementasi nasum 01 prof wibisono harjopranoto guru universitas surabaya ubaya 02 wiyono pontjo harjo dosen pascasarjana universitas surabaya ubaya makansianggratis prabowo program capres,Positif
2024-03-07 23:35:26+00:00,Hebat. Keren. Ibu ini sdh mendahului acara MAKAN SIANG GRATIS. LUAAAR BIASAAA... #nurterbit #gratis #makansianggratis #cumacuma #nopay #bukanpresiden #ibuluarbiasa @pengikut @sorotan @NAH_Advokat @vonistipikor @posjakut @Iniwisatakulin1 https://t.co/Lkyd3jb8l7,hebat keren dahulu acara makan siang gratis luaaar biasaaa nurterbit gratis makansianggratis cumacuma nopay bukanpresiden ibuluarbiasa,Positif
2024-03-07 23:17:15+00:00,Dana BOS untuk Makan Siang Gratis Disorot DPR #danabos #makansianggratis https://t.co/KzMNr2Jpvq,dana bos makan siang gratis sorot dpr danabos makansianggratis,Positif
2024-03-07 10:00:02+00:00,Penggunaan Dana Badan Operasional Sekolah (BOS) sebagai sumber pembiayaan Makan Siang Gratis dapat mengancam kualitas pendidikan nasional. #DanaBOS #MakanSiangGratis https://t.co/IpLjVi819m,guna dana badan operasional sekolah bos sumber biaya makan siang gratis ancam kualitas didik nasional danabos makansianggratis,Positif
2024-03-07 08:43:07+00:00,Makan siang gratis merupakan salah satu Program Hasil Terbaik Cepat dari paslon nomor urut dua Prabowo Subianto - Gibran Rakabuming Raka yang rencananya akan diberlakukan pada 2025. #TempoEXPLAINED #MakanSiangGratis #Stunting #AnakSekolah #Pangan https://t.co/XUUCSIasC4,makan siang gratis salah program hasil baik cepat paslon nomor urut prabowo subianto gibran rakabuming raka rencana laku 2025 tempoexplained makansianggratis stunting anaksekolah pangan,Negatif
2024-03-07 08:40:00+00:00,Heboh soal isu dana BOS dipakai buat makan siang gratis. Program yang diusung capres dan cawapres nomor urut 2 Prabowo-Gibran itu pun langsung mendapatkan banyak kritik.⁣ &gt;&gt; https://t.co/YMdu1lWbYs #detikfinance #makansianggratis #bos #prabowo #gibran https://t.co/YLE5rRszOD,heboh isu dana bos pakai makan siang gratis program usung capres cawapres nomor urut 2 prabowo gibran langsung kritik gt gt detikfinance makansianggratis bos prabowo gibran,Positif
2024-03-07 08:01:43+00:00,@yaniarsim @unjsecret @aniesbaswedan Saya mau lihat yg 12rb orang itu seberingas apa sih ketika kepentingannya di ambil #makansianggratis #KJMU #pergerakan #pedulipendidikan #mabar,lihat yg 12rb orang beringas penting ambil makansianggratis kjmu gera pedulipendidikan mabar,Negatif
2024-03-07 07:49:56+00:00,Legislator Gerindra Usul Program Makan Siang Gratis Diintegrasikan dengan Merdeka Belajar #gerindra #makansianggratis #merdekabelajar #prabowogibran https://t.co/qTmQ0Kd7Oq,legislator gerindra usul program makan siang gratis integrasi merdeka ajar gerindra makansianggratis merdekabelajar prabowogibran,Netral
2024-03-07 05:13:38+00:00,Pemerintah Kabupaten Aceh Besar melalui Dinas Pendidikan dan Kebudayaan melakukan uji coba program makan siang gratis bergizi yang dilaksanakan di SMP I Negeri Darul Imarah untuk 60 siswa dan siswi. Baca selengkapnya: https://t.co/mHzdw84vZI #MakanSiangGratis https://t.co/Mje65R9g7O,perintah kabupaten aceh dinas didik budaya uji coba program makan siang gratis gizi laksana smp i negeri darul imarah 60 siswa siswi baca lengkap makansianggratis,Negatif
2024-03-07 04:00:00+00:00,Program makan siang gratis sudah menjalani simulasi bahkan masuk dalam RAPBN 2025. Pro kontra pun timbul anggaran fantastis mencapai Rp450 T per tahun menjadi sorotan. RYN Selengkapnya: https://t.co/EeWiyPfekY #SeputariNews #MakanSiangGratis #Anggaran #RAPBN https://t.co/TqrymdEPYR,program makan siang gratis jalan simulasi masuk rapbn 2025 pro kontra timbul anggar fantastis capai rp450 t sorot ryn lengkap seputarinews makansianggratis anggar rapbn,Negatif
2024-03-06 11:42:23+00:00,Pemerintahan Presiden Jokowi mencari ruang fiskal untuk memenuhi anggaran makan siang gratis yang jadi program unggulan Prabowo-Gibran. Salah satunya dengan mengutak-atik dana BOS. Simak komik berikut. Selengkapnya: https://t.co/cYnp71Z2fE #KomikKatadata #makansianggratis https://t.co/to6sfmUojn,perintah presiden jokowi cari ruang fiskal penuh anggar makan siang gratis program unggul prabowo gibran salah satu kutak atik dana bos simak komik lengkap komikkatadata makansianggratis,Negatif
2024-03-06 04:36:07+00:00,Usulan dana Bantuan Operasional Sekolah (BOS) untuk membiayai program #makansianggratis memicu penolakan berbagai pihak. Siapa saja yang menolak dan apa alasan serta catatan mereka untuk program ini? Kami laporkan di #WrapUp https://t.co/36SO1wU5dm #PodcastIndonesia https://t.co/fHqrelUOVN,usul dana bantu operasional sekolah bos biaya program makansianggratis picu tolak tolak alas catat program lapor wrapup podcastindonesia,Negatif
2024-03-06 04:17:53+00:00,Simulasi Makan Siang Gratis Dedi Mulyadi Yakin Program Prabowo Terealisasi #Pabowo #DediMulyadi #Makansianggratis https://t.co/45F7QdLahw,simulasi makan siang gratis dedi mulyadi program prabowo realisasi pabowo dedimulyadi makansianggratis,Netral
2024-03-06 03:54:22+00:00,Opsi anggaran #MakanSiangGratis dari dana BOS dikritik anggota DPR Fahmi Alaydroes. Menurutnya program tsb tak relevan dgn BOS. Apalagi saat ini masih banyak persoalan pendidikan guru infrastruktur sarana sekolah yg memerlukan pendanaan. https://t.co/HD5U0Peoxx,opsi anggar makansianggratis dana bos kritik anggota dpr fahmi alaydroes turut program tsb relevan bos didik guru infrastruktur sarana sekolah yg dana,Positif
2024-03-06 03:44:49+00:00,bakalan terealisasi nggak kira2 nih ? #makansianggratis #prabowo #gibran #subsidi #fyp https://t.co/PjoPfATH3D,realisasi kira2 nih makansianggratis prabowo gibran subsidi fyp,Negatif
2024-03-06 02:41:59+00:00,bingung mau komenin gmn wkwkwk #prabowogibran #prabowo #danabos #makansiang #makansianggratis https://t.co/U4l9Np7OR0,bingung komenin gmn wkwkwk prabowogibran prabowo danabos makansiang makansianggratis,Positif
2024-03-05 14:47:17+00:00,Beberapa keuntungan adanya #MakanSiangGratis,untung makansianggratis,Negatif
2024-03-05 14:46:22+00:00,Emak-emak sangat terbantu dengan #MakanSiangGratis,emak emak bantu makansianggratis,Negatif
2024-03-05 14:45:41+00:00,#MakanSiangGratis di London diperpanjang,makansianggratis london panjang,Positif
2024-03-05 14:44:55+00:00,#makansiangGratis meningkatkan ketahanan pangan keluarga,makansianggratis tingkat tahan pangan keluarga,Negatif
2024-03-05 14:44:08+00:00,#MakanSiangGratis meningkatkan partisipasi anak2 untuk sekolah,makansianggratis tingkat partisipasi anak2 sekolah,Positif
2024-03-05 13:28:56+00:00,Pemerintah Aceh Besar Uji Coba Program Makan Siang Gratis di Tingkat SMP @prabowo @gibran_tweet @Kemdikbud_RI #MakanSiangGratis #UjiCoba #News https://t.co/f5kaa3YSwJ,perintah aceh uji coba program makan siang gratis tingkat smp makansianggratis ujicoba news,Positif
2024-03-05 09:05:23+00:00,Program #makansianggratis yang diusung Prabowo-Gibran ramai diperbincangkan. Sumber anggaran program ini bakal menyedot ratusan triliun rupiah. Dari mana dananya? Kami bahas di #RuangPublikKBR bersama @CISDI_ID dan @seknasfitra https://t.co/wsDVatiISD #PodcastIndonesia https://t.co/xpA1Hn41UG,program makansianggratis usung prabowo gibran ramai bincang sumber anggar program sedot ratus triliun rupiah dana bahas ruangpublikkbr podcastindonesia,Positif
2024-03-05 09:00:03+00:00,Pasangan calon Presiden-Wakil Presiden Prabowo Subianto-Gibran Rakabuming Raka menjanjikan anggaran makan siang gratis mencapai Rp 450 triliun. #MakanSiangGratis https://t.co/EKYqL5BeZS,pasang calon presiden wakil presiden prabowo subianto gibran rakabuming raka janji anggar makan siang gratis capai rupiah 450 triliun makansianggratis,Positif
2024-03-05 07:26:02+00:00, Kami sampaikan protes atau pun kritik jangan sampai janji-janji kampanye yang terkait dengan makan gratis itu menggerus dan mengganggu atau mengutak-atik program BOS #MakanSiangGratis #DanaBOS https://t.co/0kdPYlU8zI,protes kritik janji janji kampanye kait makan gratis gerus ganggu kutak atik program bos makansianggratis danabos,Negatif
2024-03-05 04:13:35+00:00,Aneh bgt prioritasnya Innalillahi #danaBOS #forumguru #makansianggratis #prabowo #prabowosubianto #jokowi #asalbukanprabowo #fyp #fypシ https://t.co/pyS6J96zVC,aneh prioritas innalillahi danabos forumguru makansianggratis prabowo prabowosubianto jokowi asalbukanprabowo fyp fyp,Negatif
2024-03-04 08:36:02+00:00,yaaa aku udh mikir sih paling juga kena pangkas makin turun. yg harusnya dapet apa malah dapet apa wjwkwkwk Program Makan siang emg penuh kontroversi. #MakansiangGratis #Proker02 #pemilu2024 https://t.co/zrlYxR9TFR,yaaa mikir kena pangkas turun yg dapet dapet wjwkwkwk program makan siang emg penuh kontroversi makansianggratis proker02 pemilu2024,Negatif
2024-03-04 08:29:48+00:00,Gegara Bahas Rincian Harga Bahan Baku Makan Siang Gratis Rp15 Ribu Chef Arnold Dirujak Netizen. Selengkapnya&gt;&gt; https://t.co/ZfQRaKji1F #makansianggratis #chefarnold #beritaviral https://t.co/JMa6gcmgwi,gegara bahas rincian harga bahan baku makan siang gratis rp15 ribu chef arnold rujak netizen lengkap gt gt makansianggratis chefarnold beritaviral,Negatif
2024-03-04 08:25:47+00:00,Menurut Perhimpunan Pendidikan dan Guru (P2G) mengambil anggaran pendidikan untuk program makan siang gratis sama dengan menghambil hak kesejahteraan para guru. Kalau menurut Anda? #MakanSiangGratis #Guru #P2G #DanaBOS https://t.co/boUmV6jF8W,himpun didik guru p2g ambil anggar didik program makan siang gratis menghambil hak sejahtera guru makansianggratis guru p2g danabos,Positif
2024-03-04 08:02:47+00:00,Chef Arnold juri Master Chef Indonesia trending di X usai mengunggah perhitungan makan siang gratis Rp 15 ribu. https://t.co/kIp4XshemT #suaramerdeka #suaramerdekacom #promedia #chefarnold #kritik #netizen #anggaran #makansianggratis #makansiang https://t.co/EfILbHL9mk,chef arnold juri master chef indonesia trending x unggah hitung makan siang gratis rupiah 15 ribu suaramerdeka suaramerdekacom promedia chefarnold kritik netizen anggar makansianggratis makansiang,Positif
2024-03-04 07:56:54+00:00,Dokter menyambut program makan siang gratis #airlanggahartarto #golkarindonesia #makansianggratis #PrabowoGibran https://t.co/gLuKVDnNho,dokter sambut program makan siang gratis airlanggahartarto golkarindonesia makansianggratis prabowogibran,Positif
2024-03-04 07:30:19+00:00,Pemkab Tangerang Ajukan Diri Jadi Sukarelawan Simulasi Makan Siang Gratis #Berita #Seketika #PemkabTangerang #MakanSiangGratis #KesehatanSiswa #Pendidikan #GiziAnak #SimulasiSiswaSMP #Banten Kabupaten #Tangerang https://t.co/cxhEijFy62,pemkab tangerang aju sukarelawan simulasi makan siang gratis berita pemkabtangerang makansianggratis kesehatansiswa didik gizianak simulasisiswasmp banten kabupaten tangerang,Negatif
2024-03-04 04:01:35+00:00,Anies menilai pembahasan dan simulasi makan siang gratis tak pantas dilakukan saat ini. Karena belum ada pengumuman resmi dari KPU utk hasil akhir penghitungan suara capres-cawapres terpilih. Selengkapnya di artikel ini. #MakanSiangGratis #Pemilu2024 https://t.co/xD8DYOo7KE,anies nilai bahas simulasi makan siang gratis umum resmi kpu hasil hitung suara capres cawapres pilih lengkap artikel makansianggratis pemilu2024,Positif
2024-03-04 03:07:17+00:00,Perhimpunan Pendidikan dan Guru meminta pemerintah agar pelaksanaan program makan siang gratis tidak menggunakan anggaran pendidikan termasuk dari dana BOS. Baca selengkapnya: https://t.co/rom5E2b3bi #DanaBos #MakanSiangGratis https://t.co/ppMdqfPJlN,himpun didik guru perintah laksana program makan siang gratis anggar didik dana bos baca lengkap danabos makansianggratis,Positif
2024-03-04 02:55:28+00:00,Anies Baswedan mempertanyakan langkah Presiden Joko Widodo yang membahas program membagi makan siang gratis usungan capres nomor urut 2 Prabowo Subianto di RAPBN 2025. | #AniesBaswedan #Jokowi #MakanSiangGratis #Prabowo https://t.co/HZfYdVJFBw,anies baswedan langkah presiden joko widodo bahas program bagi makan siang gratis usung capres nomor urut 2 prabowo subianto rapbn 2025 aniesbaswedan jokowi makansianggratis prabowo,Positif
2024-03-03 23:43:56+00:00,KURANG AJAR NIH! BAJINGAN SONTOLOYO! WOWO KOKOWI DAN PARA BANDITNYA SEENAK UDELNYA AJA AKAN MEMAKAI DANA BOS UNTUK BIAYA PROYEK KECURANGANN PILPRES 24 'MAKAN SIANG GRATIS' ANAK INĎONESIA#BIDJILUPADE'MAKANSIANGGRATIS'YANGADALÙEMBATDANABOSUANGRAKYATBANGSAPRIBUMIINDONESIA.,ajar nih bajing sontoloyo wowo kokowi bandit enak udel pakai dana bos biaya proyek kecurangann pilpres 24 makan siang gratis anak in onesia bidjilupade makansianggratis yangadal embatdanabosuangrakyatbangsapribumiindonesia,Negatif
2024-03-03 14:17:40+00:00,Program Makan Siang Gratis Diharap tak Pakai Anggaran Pendidikan #MakanSiang #MakanSiangGratis #DanaBOS #Pendidikan #Anggaran https://t.co/2yFt5V8JqF,program makan siang gratis harap pakai anggar didik makansiang makansianggratis danabos didik anggar,Netral
2024-03-03 14:12:36+00:00,Chef Arnold Dikritik Gara-gara Bahas Biaya Makan Siang Gratis Juri MCI Disebut tak Pernah ke Pasar #ChefArnold #makansianggratis https://t.co/7fJoY4YZLF lewat @tribunkaltim,chef arnold kritik gara gara bahas biaya makan siang gratis juri mci pasar chefarnold makansianggratis,Negatif
2024-03-03 13:05:40+00:00,Skema makan siang atau mid-day meal scheme adalah program makan siang di India untuk anak-anak sekolah dengan tujuan meningkatkan status gizi. | #India #MakanSiangGratis https://t.co/STGvwZPf9b.,skema makan siang mid day meal scheme program makan siang india anak anak sekolah tuju tingkat status gizi india makansianggratis,Negatif
2024-03-03 11:48:29+00:00,Usulan Airlangga Program Makan Siang Gratis Pakai Dana BOS Ditolak Perhimpunan Guru dan Fraksi PKS #Makansianggratis #Airlangga #DanaBOS #PKS #Guru https://t.co/6wwMNMxLV7 lewat @tribunkaltim,usul airlangga program makan siang gratis pakai dana bos tolak himpun guru fraksi pks makansianggratis airlangga danabos pks guru,Positif
2024-03-03 07:00:36+00:00,@chagurax Terima kasih pak @prabowo #PrabowoGibran #makansianggratis #kerjanyata,terima kasih prabowogibran makansianggratis kerjanyata,Positif
2024-03-03 06:17:49+00:00,4. 15 ribu per anak per hari dikali 25 hari = 375 rb per anak per bulan. Sangat berharga sangat mulia. Ini investasi untuk masa depan Indonesia. Semoga lancar semuanya. #makansiang #makansianggratis,4 15 ribu anak kali 25 375 rb anak harga mulia investasi indonesia moga lancar makansiang makansianggratis,Negatif
2024-03-03 06:03:38+00:00,Pakai Dana BOS Biayai Program Makan Siang Gratis Guru Honorer Jadi Korban Terancam tak Dapat Gaji https://t.co/NMJBCuE2xp lewat @tribunnews #MakanSiangGratis #Guru #Honorer,pakai dana bos biaya program makan siang gratis guru honorer korban ancam gaji makansianggratis guru honorer,Positif
2024-03-03 05:10:35+00:00,Gibran: Program Makan Siang Gratis Baru Uji Coba https://t.co/w9LrGEYHY2 #5news #Gibran #Makansianggratis,gibran program makan siang gratis uji coba 5news gibran makansianggratis,Positif
2024-03-03 02:39:44+00:00,Ini Alasan P2G Menolak Program Makan Siang Gratis Yang Diusung Prabowo-Gibran #makansianggratis https://t.co/PFFzxLBi9w,alas p2g tolak program makan siang gratis usung prabowo gibran makansianggratis,Negatif
2024-03-02 16:12:55+00:00,Jokowi &amp; Menteri Beda Omongan soal Makan Siang Gratis Tanggapan Mahfud MD Agak Kritis #makansianggratis via @jpnncom https://t.co/KLO8BmOziF,jokowi amp menteri beda omong makan siang gratis tanggap mahfud md kritis makansianggratis via,Negatif
2024-03-02 14:06:16+00:00,Calon wakil presiden nomor urut 3 Mahfud MD menilai simulasi makan siang gratis tidak seharusnya dibicarakan sebelum pelantikan presiden baru menunggu sesudah 20 Oktober agar lebih etis. &gt;&gt; https://t.co/UweXeKJ7kH #detikcom #reels #mediasosial #mahfudmd #makansianggratis https://t.co/cnYxtgolE2,calon wakil presiden nomor urut 3 mahfud md nilai simulasi makan siang gratis bicara lantik presiden tunggu 20 oktober etis gt gt detikcom reels mediasosial mahfudmd makansianggratis,Positif
2024-03-02 11:25:37+00:00,Airlangga Hartarto Menko Perekonomian berkunjung ke salah satu SMP di Tangerang untuk menguji coba program makan siang gratis Rp 15.000. #detikcom #MakanSiangGratis #Ujicoba https://t.co/vkjlS8MmGS,airlangga hartarto menko ekonomi kunjung salah smp tangerang uji coba program makan siang gratis rupiah 15 000 detikcom makansianggratis ujicoba,Negatif
2024-03-02 11:02:26+00:00,Dijaman Penjajahan Belanda Jajahannya lebih kepada pemberian Makan/jabatan/tahta dibanding diberi pendidikan yg layak. Kenapa? Klo dikasi pendidikan jdnya seperti Soekarno dkk bisa melawan. #makansianggratis #pendidikangratis,jam jajah belanda jajah beri makan jabat tahta banding didik yg layak kasi didik jdnya soekarno dkk lawan makansianggratis pendidikangratis,Negatif
2024-03-02 10:51:39+00:00,Makan Siang Gratis Uji Coba di SMPN 2 Curug Tangerang Banten Kata Ahli Gizi Telurnya Satu Jangan Setengah #makansiang #makansianggratis #indonesia #Maret #sore #Ayam20rb https://t.co/CsASO2sGO3,makan siang gratis uji coba smpn 2 curug tangerang banten ahli gizi telur makansiang makansianggratis indonesia maret sore ayam20rb,Positif
2024-03-02 09:53:57+00:00,Dimana-mana makan siang gratis tidak hanya di Indonesia saja. #satuputaran #makansianggratis #2025 https://t.co/iWWrZE5EjZ,mana makan siang gratis indonesia satuputaran makansianggratis 2025,Positif
2024-03-02 09:50:00+00:00,Cawapres nomor urut 2 Gibran Rakabuming Raka merespons digelarnya simulasi program makan siang gratis. Adapun simulasi itu dilakukan di SMP 2 Tangerang pada Kamis (29/2). (ld) #GibranRakabuming #makansianggratis https://t.co/0FJvqgX9dK,cawapres nomor urut 2 gibran rakabuming raka respons gelar simulasi program makan siang gratis simulasi smp 2 tangerang kamis 29 2 ld gibranrakabuming makansianggratis,Positif
2024-03-02 09:36:54+00:00,Anies Singgung Soal Etika Lagi: Pemenang Pilpres Belum Diputuskan Programnya Sudah Dimulai https://t.co/vvWH6ARnex #ProgramMakanSiangGratis #MakanSiangGratis #Prabowo #Gibran #Jokowi #AirlanggaHartarto #SidangKabinet #KPU #AniesBaswedan,anies singgung etika menang pilpres putus program programmakansianggratis makansianggratis prabowo gibran jokowi airlanggahartarto sidangkabinet kpu aniesbaswedan,Negatif
2024-03-02 09:04:48+00:00,Capres nomor urut 1 Anies Baswedan ogah mengomentari simulasi makan siang gratis Prabowo-Gibran. Sebelumnya Ketua Umum Partai Golkar Airlangga Hartarto menghadiri simulasi makan siang gratis. (ld) #makansianggratis https://t.co/dhBiuGrn2Q,capres nomor urut 1 anies baswedan ogah komentar simulasi makan siang gratis prabowo gibran ketua partai golkar airlangga hartarto hadir simulasi makan siang gratis ld makansianggratis,Netral
2024-03-02 08:07:53+00:00,Jika Makan Siang Gratis Pakai Dana BOS JPPI: Operasional Sekolah Terganggu Guru Honorer Bisa Puasa Gajian! https://t.co/b3C2Xbv8P8 #ProgramMakanSiangGratis #MakanSiangGratis #DanaBOS #Prabowo #Gibran #Jokowi #AirlanggaHartarto #JPPI #GuruHonorer,makan siang gratis pakai dana bos jppi operasional sekolah ganggu guru honorer puasa gaji programmakansianggratis makansianggratis danabos prabowo gibran jokowi airlanggahartarto jppi guruhonorer,Positif
2024-03-02 07:40:51+00:00,Cawapres Nomor Urut 3 Mahfud Md menanggapi soal makan siang gratis yang sudah mulai disimulasikan. Program Prabowo-Gibran itu disebutnya harus dibahas nanti menunggu presiden baru. #detikcom #MahfudMD #MakanSiangGratis https://t.co/IcVchlihGX,cawapres nomor urut 3 mahfud md tanggap makan siang gratis simulasi program prabowo gibran sebut bahas tunggu presiden detikcom mahfudmd makansianggratis,Positif
2024-03-02 05:24:09+00:00,Simulasi makan siang gratis #airlanggahartarto #golkarindonesia #prabowogibran2024 #golkar2024 #makansianggratis #fyp https://t.co/iSkkzYY9ye,simulasi makan siang gratis airlanggahartarto golkarindonesia prabowogibran2024 golkar2024 makansianggratis fyp,Positif
2024-03-02 05:09:53+00:00,Harga bahan pokok yang murah .. bukan makan siang gratis. Ssekarang harga bahan pokok menjulang tinggi beras langka... #beraslangka #makansianggratis #sembako,harga bahan pokok murah makan siang gratis ssekarang harga bahan pokok julang beras langka beraslangka makansianggratis sembako,Negatif
2024-03-02 03:56:39+00:00,Istana membahas program makan siang dan susu gratis Prabowo-Gibran yang akan masuk dalam APBN pada sidang kabinet. Capres nomor urut 1 Anies Baswedan merespons hal tersebut. #detikcom #Anies #MakanSiangGratis #Capres01 https://t.co/Zt5DXGso7e,istana bahas program makan siang susu gratis prabowo gibran masuk apbn sidang kabinet capres nomor urut 1 anies baswedan respons detikcom anies makansianggratis capres01,Negatif
2024-03-01 03:31:21+00:00,Gibran mengatakan simulasi makan siang gratis dilakukan untuk memastikan program gizi anak berjalan baik. #Makansianggratis https://t.co/2HmNwET06D,gibran simulasi makan siang gratis program gizi anak jalan makansianggratis,Netral
2024-03-01 02:39:22+00:00,Konsumsi beragam makanan sehat dengan kombinasi sayur dan buah menarik dan beraroma #makansianggratis https://t.co/dn1fiNTANm,konsumsi agam makan sehat kombinasi sayur buah tarik aroma makansianggratis,Positif
2024-03-01 02:25:00+00:00,Simulasi Makan Siang Gratis Pedagang Sebut Harga Makanan 15.000 per Anak Kurang #Simulasi #makansianggratis https://t.co/QsHEiR9ezV,simulasi makan siang gratis dagang harga makan 15 000 anak simulasi makansianggratis,Positif
